graph,order,freq,host,input_time,task_time,total_time,input_power,task_power,output_time,input_e,task_e,output_e,total_e,power_efficiency,pipelinetime
YOLOv3,BGGNLBNBGGGLLGBLNLNBNBNBBLBNBBGGBGGGNNLNGGNBLNGNLLBBBNBNGBGGNLNBLBBGLBBNGNL,"((7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (5,), (5,), (4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (7,), (5,))",BB,,,,,,,,,,,,
YOLOv3,LGLNLGGNNBLLLNLNBBNNGGGNLBGLGLGLGLBLGLBLNLBNBGNGGLBNBGNLGLGBGNBNBLNBGLGBNBL,"((5,), (4, 7), (5,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (5,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (5,), (4, 7), (5,), (4, 7), (5,), (7,), (5,), (4, 7), (5,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (5,))",BB,,,,,,,,,,,,
YOLOv3,NBLLNGNNGLBLNBLGNBGLGLGLLLLNNBGGNNBBBBBNNNLNLLLNNBNGBLNNNLLNNLLBBGLNBGLNLLB,"((7,), (7,), (5,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (7,), (5,), (7,), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (5,), (4, 7), (5,), (4, 7), (5,), (5,), (5,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (5,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (5,), (7,), (5,), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,LGBNNBNGBLLNGBNBNGBGNLBNBLBLNNGLLNNGLGBGGLGNGNLBNBNNNBNNLNNLLLNNGLBBNNLBBLG,"((5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (4, 7), (5,), (5,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (4, 7), (4, 7), (5,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (5,), (5,), (7,), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,BNNLGNLNGLLBLNBLGBBBGNLGBLBNGGBLGNLLBGBLLLNGBGLNBNNBBLNGNLNNLBNGBGLGNBNLLGB,"((7,), (7,), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (5,), (5,), (7,), (5,), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (7,), (5,), (5,), (5,), (7,), (4, 7), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (5,), (5,), (4, 7), (7,))",BB,,,,,,,,,,,,
YOLOv3,GBGNGGBGNNNBGGNNGGLLLNNLLBBBLLGBGBBNGNGBNLNLNGBNGLGGNNBNLGBGGLNBLNGBNGNLBBN,"((4, 7), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (4, 7), (5,), (5,), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (7,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,GLGBBNLBLLLLNNLNGGLBBGBNLBGLGGLLLNLBGBNBBLBBGBNNBGNLNNNLBBLBGLNBGBLGGGGNGLB,"((4, 7), (5,), (4, 7), (7,), (7,), (7,), (5,), (7,), (5,), (5,), (5,), (5,), (7,), (7,), (5,), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (4, 7), (5,), (5,), (5,), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,BGBBLLGBNBBBLLGGGBGGGLGNLLLNBLBLLLGGGLGLLLBBNLNLGGNNLLGLGGNLBGLGGLLNGNBBBNG,"((7,), (4, 7), (7,), (7,), (5,), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (7,), (5,), (5,), (5,), (7,), (7,), (5,), (7,), (5,), (5,), (5,), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (5,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (5,), (5,), (4, 7), (5,), (4, 7), (4, 7), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (4, 7), (5,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,BBBNGLBGBNGNGLLGNBNGLBBBLGLLNLLBNGBBNGNGNLNGGLGBBNGGBGNLNGGBBLLLLNLLLNGBBBB,"((7,), (7,), (7,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (7,), (7,), (7,), (5,), (4, 7), (5,), (5,), (7,), (5,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (5,), (5,), (5,), (7,), (5,), (5,), (5,), (7,), (4, 7), (7,), (7,), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,BGBGLNGBBNLGLBLLGNLGGBNLBNBNNNGGNLGGGNBLGNGNBNBBGLBBLLNGGNGGLLBBGLGNNBBBGNB,"((7,), (4, 7), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (7,), (5,), (4, 7), (5,), (7,), (5,), (5,), (4, 7), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (4, 7), (4, 7), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (7,), (7,), (5,), (5,), (7,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (5,), (5,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,GNLNGGGLNLGNGBNLLLGGLBBNBLBBNBBNLGLLGLLNBLGLNGBGNLLGNNNGBLLLLNBBBBNNNBNNBGN,"((4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (4, 7), (7,), (7,), (5,), (5,), (5,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (5,), (5,), (4, 7), (5,), (5,), (7,), (7,), (5,), (4, 7), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (5,), (5,), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,))",BB,,,,,,,,,,,,
YOLOv3,NGLLLBGNBGGLLGBLBBBGLBNGLLNNLNBGGGNBLBLGLBGNLNNLGGBLLBGLBGLLBBGNNLGLLBLLGNN,"((7,), (4, 7), (5,), (5,), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (5,), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (5,), (5,), (7,), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (5,), (4, 7), (5,), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (5,), (7,), (4, 7), (5,), (5,), (7,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (5,), (5,), (7,), (5,), (5,), (4, 7), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,NBNGBLBLLGNBBLLNBNLNLBBBBNNBBNLGLNBLGLLLLLBGLBLBLNGLNGBLNGGBBBBLNGGGLLGBLGL,"((7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (5,), (4, 7), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (5,), (7,), (7,), (5,), (4, 7), (5,), (5,), (5,), (5,), (5,), (7,), (4, 7), (5,), (7,), (5,), (7,), (5,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (4, 7), (4, 7), (4, 7), (5,), (5,), (4, 7), (7,), (5,), (4, 7), (5,))",BB,,,,,,,,,,,,
YOLOv3,NGLLGNBLBGLNNGBLGBGLBGNLNLNNBLBLLBBGGNNGLLBLBBGNBBGNLNLNGLBGBBGGBNGBNBLGGBN,"((7,), (4, 7), (5,), (5,), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (5,), (5,), (7,), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,GGLGGBNGNLGGBGBLGBGLBLNNLNGGBNLNLBLBLLBGNLNLGGGGLBBBLNNBLBLGLNLBBLLBGLNLNLN,"((4, 7), (4, 7), (5,), (4, 7), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (4, 7), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (4, 7), (5,), (7,), (5,), (7,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (5,), (5,), (7,), (4, 7), (7,), (5,), (7,), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (4, 7), (5,), (7,), (5,), (7,), (7,), (5,), (5,), (7,), (4, 7), (5,), (7,), (5,), (7,), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,BLLNNGLGGLLBNBNBGNNGGLLGGNLLLBLLBNGGGLNGNLLLLBGGLBBNGNBBGGBLBNLGNLBGBBBLNNN,"((7,), (5,), (5,), (7,), (7,), (4, 7), (5,), (4, 7), (4, 7), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (5,), (5,), (4, 7), (4, 7), (7,), (5,), (5,), (5,), (7,), (5,), (5,), (7,), (7,), (4, 7), (4, 7), (4, 7), (5,), (7,), (4, 7), (7,), (5,), (5,), (5,), (5,), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,GNNGNLGBNGGLGLGLNGLBBGNBBNLNLNLLGNBGGLBNBBNBNNGGNNLGNBBNGLLGLLGBBBNNGLNLGGL,"((4, 7), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (5,), (4, 7), (5,), (7,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (5,), (5,), (4, 7), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (5,), (5,), (4, 7), (5,), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (5,), (7,), (5,), (4, 7), (4, 7), (5,))",BB,,,,,,,,,,,,
YOLOv3,LGBBLBBBNBNLLLBBGGNLGBBLGBGGGNNLLGBLNLBLBBNLNGBGNBNGLLNGGLLGNNBNBBBGBBLNGBL,"((5,), (4, 7), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (4, 7), (4, 7), (7,), (7,), (5,), (5,), (4, 7), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (5,), (5,), (7,), (4, 7), (4, 7), (5,), (5,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (7,), (5,))",BB,,,,,,,,,,,,
YOLOv3,LBNLBNLBNNGGBLLNGBGGBGLBLGGBLGBNGLBGNBGBGGBLLGGNGGBGGNLGLLLBLNBLLBNBBGGLLGB,"((5,), (7,), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (4, 7), (5,), (7,), (5,), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (5,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (5,), (5,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (7,), (5,), (4, 7), (5,), (5,), (5,), (7,), (5,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (5,), (4, 7), (7,))",BB,,,,,,,,,,,,
YOLOv3,LGLGNBGBBGBNLGLBGGGLBBNBLNLNBBNLLNLBNNGNLNBBGLNLBNNLGGBLLNGGLGBNBGBNLLNBNLB,"((5,), (4, 7), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (5,), (4, 7), (5,), (7,), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (7,), (4, 7), (5,), (7,), (5,), (7,), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (5,), (5,), (7,), (4, 7), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,NGLBLLNNGLGGGLLLBLLBLGNNBBLNBBNBLBBBNLBNLGGLNLBLLLNGNBLLLLNNLNNNLNBBLGLLNLL,"((7,), (4, 7), (5,), (7,), (5,), (5,), (7,), (7,), (4, 7), (5,), (4, 7), (4, 7), (4, 7), (5,), (5,), (5,), (7,), (5,), (5,), (7,), (5,), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (5,), (4, 7), (4, 7), (5,), (7,), (5,), (7,), (5,), (5,), (5,), (7,), (4, 7), (7,), (7,), (5,), (5,), (5,), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (4, 7), (5,), (5,), (7,), (5,), (5,))",BB,,,,,,,,,,,,
YOLOv3,GGLGBLGGBGLGBNNLBBNGNLGNBGGGLGLBBGNNBLNBNLNBBBNGBGBNBGBNGBLNBGGNNBNBGGBLBNG,"((4, 7), (4, 7), (5,), (4, 7), (7,), (5,), (4, 7), (4, 7), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,BGGBLBGBLNBLGGNLBBBLBGGBNNNLNBNLBLNGNGGNLNBBLNNGGGNGGBNBNBGNGLGLNGGLLNBBGGG,"((7,), (4, 7), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (4, 7), (4, 7), (5,), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,NGBGNBNBLGNGGGGBLGLBGLBBNLGNNGNBLNBLBGLLNBLNBGLGNNGNGBBNNBNBNLLLBGLLLGGLNBN,"((7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (5,), (4, 7), (5,), (7,), (4, 7), (5,), (7,), (7,), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (7,), (5,), (7,), (4, 7), (5,), (5,), (7,), (7,), (5,), (7,), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (5,), (7,), (4, 7), (5,), (5,), (5,), (4, 7), (4, 7), (5,), (7,), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,BBGBLGBGGBBNBLLNNBNBGBGGBBNGNNNBNGNLBLBGGLGLBNGLLBBNNBBLNNBBNLBBBLLGNLLBBGL,"((7,), (7,), (4, 7), (7,), (5,), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (7,), (4, 7), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (4, 7), (5,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (5,), (4, 7), (7,), (5,), (5,), (7,), (7,), (4, 7), (5,))",BB,,,,,,,,,,,,
YOLOv3,GNGLNBNNNLLNGLBLLLLGBLBGNBBGGBGGBBNLGBGLGGNNLNGNGLGNNGNBBBNLNLGNNLLNLGBBGNB,"((4, 7), (7,), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (4, 7), (5,), (7,), (5,), (5,), (5,), (5,), (4, 7), (7,), (5,), (7,), (4, 7), (7,), (7,), (7,), (4, 7), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (5,), (4, 7), (4, 7), (7,), (7,), (5,), (7,), (4, 7), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (4, 7), (7,), (7,), (5,), (5,), (7,), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,NNNLGLGNBLGBNLLBLGGNNBLBNNGNGNGBLBBLGGLGGNLGNLBBBBBLGNGLGNNBGNNNNGBGGNBGLNL,"((7,), (7,), (7,), (5,), (4, 7), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (7,), (7,), (5,), (5,), (7,), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (7,), (4, 7), (7,), (5,), (7,), (7,), (5,), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (7,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (7,), (4, 7), (4, 7), (7,), (7,), (4, 7), (5,), (7,), (5,))",BB,,,,,,,,,,,,
YOLOv3,GBBGBLLNNLLGLGBBNGNLGLLBLGLNNBLNNGGLNBBGGLGGLNGGLLGGLGGGGLBNNNGNLGLBLGBBLGG,"((4, 7), (7,), (7,), (4, 7), (7,), (5,), (5,), (7,), (7,), (5,), (5,), (4, 7), (5,), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (5,), (5,), (7,), (5,), (4, 7), (5,), (7,), (7,), (7,), (5,), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (5,), (7,), (4, 7), (4, 7), (5,), (5,), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (5,), (4, 7), (5,), (7,), (5,), (4, 7), (7,), (7,), (5,), (4, 7), (4, 7))",BB,,,,,,,,,,,,
YOLOv3,BGBLLGLLBBBLGBLGLBNNBNNGNBGGGGLLGNNGBLBLLNLBGLBGLGLBBLNLNNLLLNNNNLBLBLLGBLN,"((7,), (4, 7), (7,), (5,), (5,), (4, 7), (5,), (5,), (7,), (7,), (7,), (5,), (4, 7), (7,), (5,), (4, 7), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (5,), (5,), (4, 7), (7,), (7,), (4, 7), (7,), (5,), (7,), (5,), (5,), (7,), (5,), (7,), (4, 7), (5,), (7,), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (5,), (7,), (5,), (7,), (7,), (5,), (5,), (5,), (7,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (5,), (5,), (4, 7), (7,), (5,), (7,))",BB,,,,,,,,,,,,
YOLOv3,NNBBGGLBLBNBBBNNBNLLBGNLGGLGGLLGGNNNNBLGLBLLNGBGNNGGLNLBBGLBGGGGNBBGNBLNNNB,"((7,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (7,), (5,), (5,), (7,), (4, 7), (7,), (5,), (4, 7), (4, 7), (5,), (4, 7), (4, 7), (5,), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (4, 7), (5,), (7,), (5,), (5,), (7,), (4, 7), (7,), (4, 7), (7,), (7,), (4, 7), (4, 7), (5,), (7,), (5,), (7,), (7,), (4, 7), (5,), (7,), (4, 7), (4, 7), (4, 7), (4, 7), (7,), (7,), (7,), (4, 7), (7,), (7,), (5,), (7,), (7,), (7,), (7,))",BB,,,,,,,,,,,,
YOLOv3,NGLLBGBGLGGBLGNLNBLNBNLNLNLNLBGGNNNNGGLGLBBLNGLGGBNNNNLNBNBBLNBBNGBBGLLBBNL,"((7,), (4, 7), (5,), (5,), (7,), (4, 7), (7,), (4, 7), (5,), (4, 7), (4, 7), (7,), (5,), (4, 7), (7,), (5,), (7,), (7,), (5,), (7,), (7,), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (5,), (7,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (4, 7), (4, 7), (5,), (4, 7), (5,), (7,), (7,), (5,), (7,), (4, 7), (5,), (4, 7), (4, 7), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (7,), (5,), (7,), (7,), (7,), (7,), (4, 7), (7,), (7,), (4, 7), (5,), (5,), (7,), (7,), (7,), (5,))",BB,,,,,,,,,,,,
